user_id,item_list
12545,"[37598, 15524, 91, 35666, 16013, 7481, 6100, 30633, 116, 26574]"
12546,"[3221, 14520, 23517, 27537, 4103, 11459, 7829, 13817, 4275, 4616]"
12547,"[37378, 21509, 21109, 28849, 19343, 998, 37310, 9395, 31808, 22547]"
12548,"[10917, 36308, 2996, 21089, 27096, 33267, 33152, 1001, 11819, 27225]"
12549,"[32767, 30766, 5277, 26736, 21224, 2946, 8450, 21953, 35289, 37941]"
12550,"[35297, 28122, 30381, 25555, 17092, 213, 28020, 25111, 5849, 36777]"
12551,"[18734, 22529, 21694, 18353, 17912, 10272, 611, 8488, 12823, 390]"
12552,"[34900, 2625, 28639, 34637, 22457, 23063, 6869, 24890, 18478, 31785]"
12553,"[24700, 9871, 20514, 582, 1467, 612, 11735, 10273, 15326, 10196]"
12554,"[6023, 1692, 11792, 3474, 13159, 17810, 17678, 13170, 29513, 12478]"
12555,"[31948, 28720, 21314, 6309, 13970, 18350, 37332, 25609, 11863, 10283]"
12556,"[34454, 17819, 9341, 30766, 13667, 13670, 29462, 31798, 20470, 3501]"
12557,"[11184, 33437, 37169, 3529, 1391, 23444, 24522, 19398, 32580, 34843]"
12558,"[15199, 29006, 9714, 11295, 5640, 5393, 10995, 10635, 3118, 13028]"
12559,"[18329, 1321, 28720, 20354, 1046, 10283, 2122, 36791, 29202, 9327]"
12560,"[37310, 35422, 19858, 35803, 14347, 21973, 33031, 37735, 5359, 17771]"
12561,"[23715, 30999, 2153, 31445, 37160, 5853, 20637, 17670, 22994, 13465]"
12562,"[19495, 2153, 27042, 29981, 17347, 8, 4112, 28237, 25446, 22684]"
12563,"[29332, 34941, 10347, 36809, 36267, 20637, 24587, 14520, 33302, 25270]"
12564,"[21292, 997, 4925, 11387, 34599, 32319, 23523, 11525, 25530, 33482]"
12565,"[30798, 5693, 14564, 1647, 37405, 33674, 6223, 15215, 20184, 31211]"
12566,"[27703, 18648, 7201, 11423, 3591, 28828, 24700, 32730, 21617, 5393]"
12567,"[27788, 10662, 17412, 21238, 5851, 21112, 37719, 26747, 20606, 13181]"
12568,"[3843, 19697, 20354, 19226, 37625, 34723, 8655, 25748, 33326, 28987]"
12569,"[15050, 27236, 27887, 29776, 19794, 10999, 35803, 20117, 17717, 7901]"
12570,"[19226, 35710, 28202, 27656, 25555, 19491, 32802, 20259, 24921, 20354]"
12571,"[27656, 10306, 4382, 16762, 31571, 8577, 18841, 27788, 528, 240]"
12572,"[12553, 35347, 37647, 14835, 37783, 11760, 27299, 6131, 35788, 16884]"
12573,"[29978, 5840, 15771, 9955, 30080, 24702, 33237, 30798, 30184, 9964]"
12574,"[73, 14520, 23703, 36536, 25134, 17994, 21266, 32497, 22930, 22210]"
12575,"[4112, 17657, 5091, 5617, 23641, 11866, 33087, 9395, 4087, 9964]"
12576,"[26595, 28594, 12308, 37566, 33468, 17801, 1249, 4058, 33326, 14521]"
12577,"[34227, 10283, 36582, 11525, 18474, 2164, 20440, 28720, 28784, 18167]"
12578,"[36520, 30397, 1014, 28720, 36162, 33343, 20916, 20325, 15199, 34059]"
12579,"[21509, 35274, 23641, 31858, 21764, 37149, 17657, 32523, 37733, 31661]"
12580,"[18734, 6610, 14819, 12553, 21322, 11999, 37711, 36236, 27760, 17757]"
12581,"[17665, 18176, 5996, 5163, 23004, 22360, 2869, 7506, 17120, 23764]"
12582,"[15832, 2164, 36282, 36791, 37941, 33222, 3598, 12994, 9327, 37889]"
12583,"[15590, 31859, 36975, 18132, 4112, 14386, 7201, 19495, 6467, 1427]"
12584,"[15679, 9688, 15956, 28776, 19343, 35893, 27506, 29399, 5502, 37626]"
12585,"[27133, 17540, 28914, 36884, 16420, 32233, 16558, 36369, 36777, 22671]"
12586,"[376, 11023, 37719, 38057, 21973, 20606, 13202, 7247, 6460, 8783]"
12587,"[16362, 240, 25940, 25313, 33031, 34871, 10930, 5899, 35803, 18285]"
12588,"[15002, 18456, 14019, 32756, 13670, 27559, 5277, 1119, 23444, 9753]"
12589,"[12308, 21694, 33326, 18734, 34227, 33343, 18167, 17311, 16191, 8283]"
12590,"[14767, 34052, 19840, 21511, 6305, 32392, 14445, 24888, 15919, 23641]"
12591,"[10917, 23834, 4670, 1326, 30694, 3838, 33053, 1155, 22597, 10658]"
12592,"[23715, 17811, 15919, 7299, 37301, 36267, 30999, 24560, 11525, 28720]"
12593,"[34353, 27162, 29106, 22285, 25270, 35201, 26588, 6354, 28424, 4954]"
12594,"[21943, 1487, 7506, 14034, 18176, 23502, 22360, 20000, 25567, 32203]"
12595,"[31948, 7569, 6309, 22820, 24700, 31785, 7321, 9871, 35247, 10347]"
12596,"[18489, 7782, 14861, 2560, 18043, 2348, 25555, 22156, 10917, 3481]"
12597,"[20440, 25137, 7930, 36737, 9714, 10635, 25555, 31000, 32232, 24238]"
12598,"[2425, 15308, 23502, 34227, 32995, 1307, 4149, 3992, 11703, 611]"
12599,"[15590, 18132, 36975, 31859, 18474, 4263, 10067, 13039, 16408, 36585]"
12600,"[945, 28125, 4544, 10337, 20931, 5793, 28282, 24461, 813, 36005]"
12601,"[32009, 7297, 8749, 19026, 33731, 14341, 17407, 11170, 14564, 9600]"
12602,"[29796, 9077, 28536, 4382, 10999, 36051, 21058, 26437, 28924, 24604]"
12603,"[14019, 2164, 35472, 30999, 25567, 7800, 2996, 21314, 10496, 15038]"
12604,"[35601, 35069, 2869, 33346, 34718, 611, 2713, 14793, 25432, 17227]"
12605,"[12606, 22694, 11535, 27788, 25241, 1673, 28676, 29842, 8577, 13512]"
12606,"[220, 31798, 10306, 18230, 15832, 240, 3228, 32950, 10257, 29768]"
12607,"[32730, 14224, 24092, 23595, 13725, 21943, 13579, 25232, 29420, 17941]"
12608,"[4808, 10501, 14025, 25991, 21925, 14433, 15911, 33257, 4369, 6027]"
12609,"[33813, 12658, 8527, 16331, 37919, 956, 27239, 73, 19180, 11459]"
12610,"[25530, 29998, 37789, 37694, 29069, 21896, 29033, 1344, 28551, 19586]"
12611,"[28720, 19569, 22529, 21943, 33343, 21694, 8488, 34634, 17811, 21314]"
12612,"[5536, 1014, 26688, 9871, 27788, 10231, 20561, 11302, 28993, 18019]"
12613,"[2869, 34637, 22529, 31888, 35601, 13513, 31079, 23595, 34718, 20034]"
12614,"[30080, 32094, 17819, 4130, 29071, 23502, 36469, 6896, 29410, 11211]"
12615,"[1705, 8484, 21774, 33286, 9124, 15299, 33837, 14005, 21511, 16916]"
12616,"[37237, 13683, 17469, 26595, 29298, 25482, 16229, 6023, 28719, 10366]"
12617,"[34879, 7046, 21322, 28849, 29199, 4017, 18335, 4144, 28903, 12553]"
12618,"[23703, 32719, 28776, 13622, 10785, 19343, 12270, 10257, 11112, 12105]"
12619,"[18734, 37711, 28472, 18179, 36576, 15999, 16868, 24362, 27771, 35117]"
12620,"[37088, 5990, 8656, 11416, 35781, 1085, 1461, 26087, 12606, 11029]"
12621,"[6347, 1135, 26496, 14788, 33470, 34843, 29462, 37199, 4893, 21237]"
12622,"[10954, 2598, 35803, 3481, 24864, 19591, 37237, 1224, 2223, 35274]"
12623,"[27310, 25137, 18882, 9171, 19338, 17657, 13071, 2420, 33862, 27437]"
12624,"[4112, 14788, 13242, 33414, 6347, 12455, 15123, 29029, 23108, 19403]"
12625,"[12553, 1085, 20503, 5608, 27504, 13502, 28536, 11906, 28959, 945]"
12626,"[2461, 31981, 36051, 12688, 15205, 7573, 4698, 4832, 29795, 31236]"
12627,"[24949, 20630, 35297, 25493, 4911, 25742, 16443, 4425, 1391, 22446]"
12628,"[31140, 18480, 23714, 17657, 7573, 36051, 28094, 27887, 12478, 4698]"
12629,"[24238, 31000, 33255, 9714, 35857, 29723, 34900, 32902, 37195, 24921]"
12631,"[12553, 26087, 33397, 5350, 23804, 27504, 37789, 3306, 3708, 35259]"
12632,"[28094, 34866, 10597, 34351, 34242, 19794, 31858, 8545, 4702, 15063]"
12633,"[15199, 33963, 24459, 15124, 30397, 27310, 34114, 33862, 8450, 10766]"
12634,"[36634, 28849, 24522, 19398, 23108, 27798, 12996, 19343, 6390, 28776]"
12635,"[13970, 10283, 35826, 32317, 11423, 15287, 28598, 16657, 4257, 18153]"
12636,"[891, 9472, 10416, 29155, 19495, 29029, 29326, 11863, 29195, 22706]"
12638,"[24700, 9871, 14520, 19471, 14564, 34403, 32790, 14274, 1140, 19537]"
12639,"[5359, 17657, 21745, 32280, 8931, 32523, 21509, 28921, 9964, 19446]"
12641,"[3917, 12050, 13667, 6543, 34666, 5830, 37411, 6857, 15215, 12327]"
12642,"[10272, 16283, 34227, 34096, 997, 34043, 13709, 16479, 8875, 20368]"
12643,"[30766, 10597, 17810, 28094, 34454, 15063, 6023, 36788, 12418, 12202]"
12644,"[36929, 33250, 31407, 2164, 36582, 15875, 24238, 16345, 26558, 3282]"
12645,"[18842, 73, 24587, 7081, 4084, 26099, 22210, 36576, 25041, 37290]"
12646,"[25567, 21314, 35472, 15038, 2996, 30999, 11147, 29577, 24150, 11960]"
12647,"[12211, 6543, 38057, 37085, 37326, 28110, 22511, 22739, 24504, 28919]"
12648,"[33813, 18842, 37452, 73, 14520, 12658, 19537, 32912, 19102, 18456]"
12649,"[37789, 20354, 27126, 17768, 17261, 33731, 14420, 7595, 17044, 27050]"
12650,"[31858, 36282, 23387, 21509, 29006, 33029, 19182, 30885, 17010, 27803]"
12651,"[611, 11211, 28122, 4130, 23502, 37150, 30150, 19466, 14996, 18474]"
12652,"[3754, 17657, 23791, 20534, 37378, 28665, 24349, 9871, 32197, 22221]"
12653,"[10193, 12553, 33326, 34869, 12758, 37575, 15326, 18167, 9447, 34260]"
12654,"[10193, 34879, 30786, 13362, 19491, 27788, 37575, 17092, 32787, 1887]"
12655,"[20325, 27779, 13787, 20916, 17621, 22529, 29562, 17912, 3804, 18353]"
12656,"[13216, 35297, 12069, 16403, 29679, 34259, 17912, 24949, 35144, 17667]"
12657,"[23834, 17092, 15590, 22049, 6616, 14363, 24970, 9275, 26114, 34879]"
12658,"[20354, 19259, 27788, 17412, 37991, 5851, 22668, 2060, 5693, 6103]"
12659,"[14019, 21314, 6309, 2164, 31948, 5853, 15038, 24150, 7098, 36267]"
12660,"[11501, 37964, 14224, 16770, 25041, 32947, 9590, 29033, 16490, 38094]"
12661,"[8514, 12211, 14520, 15215, 14918, 36159, 27919, 24268, 28110, 28776]"
12662,"[12688, 4382, 612, 15123, 6143, 12455, 19403, 30963, 31571, 3691]"
12663,"[31299, 19403, 20534, 37378, 27310, 31000, 25148, 11909, 4293, 21617]"
12664,"[14564, 36902, 12327, 15827, 24522, 27656, 20686, 8577, 12606, 12529]"
12665,"[38057, 11023, 21973, 1413, 6969, 34375, 30063, 4172, 19858, 20067]"
12666,"[8749, 33731, 7297, 36576, 6543, 12106, 33295, 33377, 14025, 26950]"
12667,"[37964, 19380, 24145, 3824, 20612, 9917, 7543, 25041, 16770, 2088]"
12668,"[24024, 19658, 23357, 26595, 29966, 34033, 36003, 38022, 29587, 15999]"
12669,"[20585, 32730, 17941, 23595, 35470, 1504, 16073, 34201, 14699, 2623]"
12670,"[18734, 9871, 24349, 1520, 32357, 5536, 20534, 22529, 10273, 17497]"
12671,"[29842, 5026, 4275, 3221, 12596, 32136, 2514, 35775, 13817, 37124]"
12672,"[6347, 12455, 13717, 17583, 4540, 29029, 3607, 530, 29326, 17912]"
12673,"[7341, 34864, 21981, 27197, 2523, 5990, 8629, 23804, 18335, 10407]"
12674,"[17912, 28125, 945, 13717, 5279, 12553, 10676, 30559, 35463, 18160]"
12675,"[18474, 10917, 24238, 15875, 2718, 23963, 37919, 3374, 25741, 2623]"
12677,"[26640, 7291, 26748, 16579, 9688, 33026, 23109, 30038, 9846, 27213]"
12678,"[32317, 31117, 30257, 9871, 24706, 21121, 34692, 23387, 22221, 10221]"
12679,"[9105, 23357, 32628, 2523, 17741, 5765, 31814, 8783, 10658, 12234]"
12680,"[31000, 13971, 1705, 8142, 33862, 15768, 27522, 23834, 15684, 12300]"
12681,"[24321, 2671, 2213, 24700, 32628, 23357, 36369, 8375, 1772, 16331]"
12682,"[32088, 18962, 22671, 13935, 28807, 35710, 25954, 23804, 20864, 34457]"
12683,"[13185, 26688, 15661, 28807, 10193, 12792, 5753, 2338, 17413, 18335]"
12684,"[36777, 12069, 18132, 23772, 6204, 13216, 36915, 15768, 30381, 21421]"
12685,"[23502, 14666, 20630, 15832, 28122, 5278, 3501, 28423, 13777, 27395]"
12686,"[6441, 13777, 8135, 33527, 13776, 15832, 11387, 5851, 23783, 15216]"
12687,"[14520, 12606, 10501, 11416, 4158, 25506, 37326, 2375, 26956, 2429]"
12688,"[11535, 13775, 5753, 21514, 19692, 25413, 6027, 2050, 29299, 29547]"
12689,"[34096, 284, 14363, 27192, 36627, 13709, 13477, 14401, 32730, 34043]"
12690,"[13717, 9472, 1391, 8995, 37088, 528, 34843, 11078, 18068, 6026]"
12691,"[8450, 32426, 21943, 25232, 35498, 33343, 15199, 37030, 24349, 35674]"
12692,"[24349, 21280, 9688, 5825, 32639, 7179, 22503, 19418, 31720, 17297]"
12693,"[3917, 35201, 34666, 13846, 31204, 28742, 10500, 35225, 30434, 6543]"
12694,"[37889, 1321, 27656, 29202, 7569, 1014, 5533, 1046, 18329, 16171]"
12695,"[36536, 21507, 748, 35422, 37237, 6023, 3917, 10257, 12381, 17810]"
12696,"[11999, 1461, 32719, 6610, 4544, 22115, 13818, 11824, 20079, 10406]"
12698,"[32233, 17583, 2706, 12478, 17540, 1828, 32580, 16408, 18145, 2100]"
12699,"[3917, 10523, 22149, 5085, 21851, 34477, 15498, 22249, 4754, 24220]"
12700,"[17545, 9688, 17768, 14200, 33980, 21925, 8887, 29071, 8545, 25945]"
12701,"[26212, 1710, 37150, 13777, 32995, 27192, 34891, 28122, 23502, 34096]"
12702,"[4087, 37964, 2297, 33372, 13201, 37237, 32648, 27236, 10785, 21519]"
12703,"[36576, 10501, 876, 4084, 30871, 3917, 3110, 23989, 4607, 14344]"
12704,"[32756, 23444, 27126, 24845, 28536, 20630, 13777, 24857, 5851, 6270]"
12705,"[19658, 7826, 34033, 30748, 6305, 15999, 24578, 25482, 18734, 17801]"
12706,"[14520, 37626, 28705, 10501, 16589, 32813, 4084, 27218, 13607, 876]"
12707,"[17811, 19586, 31785, 11525, 27126, 4925, 8457, 14984, 13864, 10283]"
12708,"[28122, 7728, 185, 17092, 26765, 35297, 25557, 4130, 4785, 35144]"
12709,"[31571, 33031, 24700, 11372, 24907, 1524, 4382, 3544, 12455, 21237]"
12710,"[34454, 28122, 30766, 15832, 14034, 8799, 28720, 368, 29057, 3501]"
12711,"[19398, 36634, 31236, 10999, 990, 7912, 1140, 12857, 35347, 27023]"
12712,"[14918, 6023, 32392, 18551, 25573, 8514, 24888, 6305, 17591, 29298]"
12713,"[8783, 35815, 35803, 26595, 3708, 26087, 18683, 6498, 19834, 37237]"
12714,"[4544, 24700, 9871, 530, 612, 28125, 10511, 20534, 11906, 5793]"
12715,"[10193, 23804, 21912, 21981, 17407, 15326, 22671, 26116, 30921, 18800]"
12716,"[32009, 31536, 14564, 34749, 14341, 32339, 15355, 30798, 15827, 37405]"
12717,"[28849, 12857, 32719, 12105, 23108, 17093, 16202, 20079, 19403, 11074]"
12718,"[36999, 10995, 25555, 35710, 28379, 30786, 35919, 2996, 3362, 27314]"
12719,"[20354, 30083, 5778, 3987, 2060, 12014, 36883, 9452, 33250, 10018]"
12720,"[27788, 27656, 17412, 23800, 185, 23980, 29701, 1321, 32787, 10662]"
12721,"[20534, 19403, 36520, 7201, 36370, 11909, 27703, 8502, 18734, 31319]"
12722,"[31720, 28720, 1321, 17073, 25688, 15065, 23980, 29701, 28676, 5851]"
12723,"[32088, 22671, 35836, 11922, 7264, 9982, 26789, 1241, 19627, 28979]"
12724,"[2164, 6309, 31948, 10283, 24238, 13864, 19259, 25705, 27685, 37405]"
12725,"[15590, 14386, 32523, 17885, 30247, 14196, 11994, 28719, 36282, 12673]"
12726,"[15768, 2996, 27314, 14134, 20440, 1516, 338, 5640, 29160, 7297]"
12727,"[20630, 14034, 28720, 3501, 23502, 15832, 14666, 13777, 10575, 34454]"
12728,"[21981, 28807, 18335, 15661, 13185, 10193, 2958, 4172, 23804, 36656]"
12729,"[2598, 29780, 23742, 14134, 10954, 31858, 34871, 37310, 33808, 29160]"
12730,"[2461, 25555, 15050, 34457, 25876, 29390, 29776, 12105, 14096, 35297]"
12732,"[22279, 9327, 25270, 4954, 13240, 9776, 30885, 24700, 29202, 6561]"
12733,"[891, 27461, 22706, 11863, 33510, 4740, 21224, 9222, 19802, 5574]"
12734,"[30798, 37405, 2164, 36267, 31948, 20596, 9222, 27416, 5778, 14196]"
12735,"[4112, 32767, 8450, 23714, 15980, 26736, 13208, 17097, 6333, 21224]"
12736,"[26595, 25482, 33326, 26236, 4762, 17801, 10890, 29385, 1645, 17659]"
12737,"[17912, 18734, 22529, 18353, 15978, 10272, 5744, 390, 20503, 29799]"
12738,"[35144, 34457, 34843, 5849, 33275, 26912, 13709, 18081, 13717, 23804]"
12739,"[2523, 10917, 10658, 4970, 21973, 12234, 7341, 376, 10540, 27197]"
12740,"[34454, 20916, 19616, 29057, 29978, 30766, 28122, 28720, 11863, 14196]"
12741,"[21421, 37088, 91, 10676, 11356, 31208, 17060, 30011, 3015, 20703]"
12742,"[8751, 9871, 21912, 37789, 20355, 33212, 34692, 10979, 8537, 6669]"
12744,"[10999, 26087, 17583, 36634, 26640, 37169, 876, 19398, 9508, 12358]"
12745,"[35981, 7826, 12211, 11785, 6305, 23791, 24888, 32475, 4617, 3775]"
12746,"[36576, 28776, 29899, 29182, 20470, 2951, 29332, 35674, 29072, 33684]"
12747,"[20354, 27126, 25530, 11387, 12630, 29998, 11861, 17545, 35143, 7381]"
12748,"[21973, 12234, 1887, 32146, 27314, 28379, 25745, 28849, 7782, 37611]"
12749,"[18807, 29998, 15308, 21980, 34227, 30392, 33321, 19127, 1307, 21292]"
12750,"[37400, 26789, 32009, 12553, 11261, 11302, 32088, 21121, 33326, 20355]"
12751,"[16420, 15661, 11976, 28807, 19649, 36369, 15355, 37405, 13185, 31536]"
12752,"[36777, 13028, 34694, 26912, 11339, 12455, 30132, 9992, 10995, 12688]"
12753,"[6125, 37088, 18841, 21421, 9105, 12234, 10407, 34864, 3572, 3922]"
12754,"[35674, 13201, 31813, 35472, 31018, 10785, 34447, 15679, 2768, 28776]"
12755,"[25023, 28719, 24021, 1516, 37310, 15768, 9379, 4272, 34375, 19858]"
12756,"[8008, 16362, 30976, 9756, 10930, 19857, 37964, 32979, 30611, 15437]"
12757,"[13717, 17912, 35144, 22481, 22338, 12464, 22713, 27779, 12726, 26621]"
12758,"[33346, 13028, 15199, 35069, 18847, 7297, 32673, 7083, 22497, 36873]"
12760,"[945, 25844, 18624, 1085, 8656, 4544, 29199, 23366, 11906, 31330]"
12761,"[28108, 13775, 32787, 6818, 10421, 35274, 5206, 32558, 10949, 7397]"
12762,"[37237, 28776, 10785, 15679, 19533, 33372, 8749, 8514, 52, 2951]"
12763,"[34096, 4925, 20800, 12014, 21127, 18220, 19800, 31272, 19259, 17752]"
12764,"[5082, 30798, 23834, 15355, 32009, 30080, 35601, 7965, 3451, 20067]"
12765,"[20534, 18734, 7841, 37666, 24349, 19782, 7826, 26514, 28766, 21127]"
12766,"[17321, 25270, 37860, 4454, 18768, 32912, 22285, 21937, 17927, 34835]"
12767,"[11356, 1391, 3110, 37088, 26826, 26958, 29054, 20034, 29671, 14835]"
12768,"[14211, 14918, 25270, 13201, 4087, 35674, 23641, 12333, 29287, 27437]"
12769,"[3917, 1951, 17665, 25352, 24013, 31519, 34477, 1403, 23686, 25689]"
12770,"[36777, 10995, 3118, 27656, 27685, 4425, 22763, 9089, 24039, 29202]"
12771,"[10272, 31367, 31888, 17941, 29998, 12823, 1242, 17721, 34624, 31785]"
12772,"[956, 12014, 23766, 24837, 29018, 9176, 32622, 20067, 16434, 19849]"
12773,"[4382, 32756, 37964, 4369, 28959, 37088, 24024, 29050, 14835, 1170]"
12774,"[21980, 28125, 35149, 13502, 12553, 6610, 28959, 951, 25844, 612]"
12775,"[1085, 5350, 34843, 17504, 27504, 33275, 12792, 30731, 2140, 15216]"
12776,"[26595, 15353, 23006, 7297, 10, 19533, 8443, 4058, 12884, 35121]"
12777,"[25270, 3373, 32008, 18241, 24700, 23641, 35344, 3754, 29106, 12333]"
12778,"[24949, 4265, 91, 4911, 35297, 10676, 15199, 15124, 25146, 20630]"
12779,"[35555, 891, 22706, 2869, 19495, 17665, 9222, 4112, 36251, 24138]"
12780,"[12211, 24504, 28788, 25301, 20955, 33837, 10496, 21584, 29684, 37860]"
12781,"[4925, 10993, 15875, 7152, 18068, 15340, 14401, 20368, 5082, 9472]"
12782,"[20534, 24349, 9871, 30257, 18734, 23791, 32317, 7321, 5386, 24700]"
12783,"[36536, 32912, 35224, 31204, 14767, 3917, 8640, 34557, 34835, 10293]"
12784,"[8514, 24150, 15845, 18139, 52, 10512, 14621, 2901, 26099, 36044]"
12785,"[26293, 7595, 30080, 2951, 2745, 9688, 5903, 32431, 14152, 16868]"
12786,"[18624, 27912, 18151, 30147, 15223, 945, 813, 23288, 36576, 4131]"
12787,"[20440, 31000, 31709, 33255, 18167, 13971, 21980, 21421, 997, 30726]"
12788,"[32009, 19343, 20355, 14564, 37400, 32339, 19461, 11302, 21121, 8749]"
12789,"[30080, 13593, 34227, 20034, 4130, 15340, 29127, 17311, 31946, 12884]"
12790,"[9380, 1014, 27506, 15199, 3451, 32339, 29006, 1012, 34863, 10013]"
12791,"[34599, 13593, 17721, 32741, 17811, 16283, 20585, 24504, 37670, 35420]"
12792,"[26286, 26116, 20368, 37670, 28914, 16283, 36847, 15867, 34043, 36476]"
12793,"[26212, 35144, 7061, 29701, 4325, 11851, 27192, 37468, 34096, 8264]"
12794,"[18329, 2164, 10283, 31948, 28720, 6309, 27685, 1046, 1014, 1321]"
12795,"[20630, 23502, 1307, 6441, 4149, 2425, 6258, 15290, 5277, 31519]"
12796,"[25200, 13717, 22481, 22713, 13202, 12464, 12857, 10325, 34889, 18218]"
12797,"[21127, 14116, 17811, 10680, 34115, 22521, 23256, 28037, 24970, 8457]"
12798,"[12553, 25844, 14363, 7781, 22671, 28013, 8117, 13935, 18335, 29199]"
12800,"[37789, 33326, 35519, 5351, 7595, 9741, 7297, 28892, 30080, 26293]"
12801,"[25555, 24949, 10930, 12688, 27732, 22142, 30976, 28094, 15595, 220]"
12802,"[37405, 5778, 6969, 20067, 18813, 1413, 30927, 38057, 10018, 7080]"
12803,"[21925, 14200, 36969, 10501, 7595, 27860, 34692, 29165, 22503, 29666]"
12804,"[26688, 32094, 27779, 7728, 24551, 2378, 6712, 10193, 35813, 12003]"
12805,"[20534, 37711, 12553, 612, 28282, 7264, 24700, 6610, 24243, 9871]"
12806,"[37310, 28846, 12105, 7782, 27314, 28280, 12234, 32146, 24921, 25023]"
12807,"[15216, 10306, 37088, 528, 34843, 91, 18230, 24949, 6441, 19823]"
12808,"[11501, 4382, 22285, 23357, 4454, 7826, 24870, 14779, 24321, 19892]"
12809,"[5350, 35861, 27960, 12227, 18335, 37237, 29390, 20435, 25945, 8783]"
12810,"[891, 12478, 17540, 11863, 20916, 21228, 10347, 14416, 20325, 18591]"
12811,"[28888, 11681, 30058, 35733, 23357, 17741, 18683, 24321, 9105, 32628]"
12812,"[27656, 24130, 15887, 37789, 7253, 28536, 16762, 26994, 29207, 10306]"
12813,"[24150, 20324, 37170, 25352, 1951, 6152, 33250, 9379, 19591, 36929]"
12814,"[36969, 1647, 26688, 9871, 1014, 17621, 31586, 36520, 6272, 16171]"
12815,"[9871, 24700, 23387, 32197, 813, 20534, 19461, 31117, 30622, 4638]"
12816,"[14513, 24145, 22694, 10257, 2278, 3824, 4683, 17545, 6027, 11535]"
12817,"[10297, 10259, 11501, 29723, 24954, 28125, 30963, 7826, 7473, 4139]"
12818,"[33152, 7152, 26509, 36738, 19283, 997, 24890, 6100, 24504, 20270]"
12819,"[3544, 27788, 24921, 28685, 23695, 18478, 4275, 28318, 14474, 31571]"
12821,"[20325, 7322, 15124, 10231, 32474, 9688, 36162, 7573, 16579, 33026]"
12822,"[27689, 32489, 29029, 2623, 4544, 32091, 2810, 12462, 18996, 1524]"
12823,"[24126, 1951, 8743, 13592, 21224, 23324, 37952, 17583, 12358, 22074]"
12824,"[13817, 37964, 14224, 25745, 16770, 20612, 31240, 9590, 34637, 24890]"
12825,"[25137, 19840, 14211, 35274, 37310, 29287, 27437, 15563, 4864, 23641]"
12826,"[3351, 7247, 14520, 6460, 35990, 9482, 376, 7244, 14347, 18996]"
12827,"[28685, 1085, 12464, 7664, 29199, 1246, 13171, 7344, 27788, 20514]"
12828,"[18734, 16453, 33326, 26565, 9688, 12553, 21694, 37711, 27771, 2745]"
12829,"[4382, 4087, 5899, 10676, 24949, 19794, 35629, 35674, 13201, 16248]"
12830,"[17243, 17055, 11204, 5277, 23132, 20916, 20770, 13670, 14564, 29806]"
12831,"[15199, 13028, 7214, 18132, 12360, 35472, 23772, 7297, 15346, 36915]"
12832,"[32730, 21421, 21980, 23595, 28639, 17941, 29723, 21005, 34637, 37088]"
12833,"[23834, 31299, 20534, 17046, 27310, 3612, 4580, 26114, 10847, 11909]"
12834,"[12553, 33326, 35733, 7285, 17500, 25844, 6508, 28125, 26565, 10517]"
12835,"[30096, 4382, 25624, 24243, 37088, 19537, 10293, 8, 612, 20770]"
12836,"[11112, 35472, 36282, 22210, 21509, 9395, 30243, 37946, 37941, 29287]"
12837,"[19616, 28720, 17092, 18474, 27567, 4130, 14196, 11525, 1896, 28122]"
12838,"[19418, 24560, 8450, 14918, 6702, 31837, 14383, 31630, 669, 14925]"
12839,"[37237, 35803, 34004, 25945, 29390, 13775, 31602, 34871, 3363, 10257]"
12840,"[7658, 29399, 8029, 36518, 11937, 10353, 35740, 19562, 24091, 32787]"
12841,"[37124, 10337, 29842, 8577, 12596, 18230, 3755, 27788, 21750, 528]"
12842,"[17500, 10676, 24604, 12688, 19403, 13818, 33511, 9510, 35190, 12553]"
12843,"[29978, 9688, 15771, 6494, 5623, 34439, 33237, 17469, 24755, 2899]"
12844,"[33326, 11443, 17661, 19800, 30058, 18734, 12342, 20534, 14779, 37666]"
12845,"[29033, 11501, 29054, 9590, 16770, 11735, 15326, 21980, 23429, 7629]"
12846,"[27218, 13775, 25573, 29547, 11535, 2088, 23575, 23256, 14767, 17422]"
12847,"[185, 12478, 17540, 1026, 34843, 37889, 6347, 32233, 28816, 7665]"
12848,"[29165, 20170, 23256, 7080, 3987, 33655, 34692, 37085, 25835, 25573]"
12849,"[9069, 17989, 36003, 34033, 29921, 4411, 37657, 19368, 11703, 34599]"
12850,"[11192, 31686, 25945, 5126, 2917, 14200, 1094, 17810, 29390, 6857]"
12851,"[36048, 36402, 35803, 27967, 35201, 34871, 2598, 37985, 19591, 25402]"
12853,"[31140, 7692, 28094, 9992, 17667, 35297, 34694, 15590, 25555, 20716]"
12854,"[30798, 32136, 5693, 37405, 33674, 36282, 4377, 20184, 8639, 21774]"
12856,"[26640, 13168, 27798, 27917, 26595, 23109, 18749, 35186, 34640, 7291]"
12857,"[17912, 213, 29663, 31103, 19157, 12553, 13717, 33840, 5849, 34846]"
12858,"[9871, 27788, 24700, 23387, 16420, 20355, 11302, 10799, 31117, 21755]"
12859,"[37889, 17540, 33222, 7665, 6561, 20916, 16558, 24632, 29806, 29202]"
12860,"[26595, 52, 8514, 22149, 28335, 11502, 34656, 237, 12222, 8749]"
12861,"[23444, 32756, 8843, 15002, 27036, 35965, 4593, 37805, 19692, 5851]"
