user_id,item_list
16164,31646  33621  20403  17433  17285  17196  17216  32410  10418  17348
16165,4755  4756  4768  16661  4458  16656  4754  16699  4744  16818
16166,11254  1810  9209  1788  1787  9219  1790  1811  12846  11329
16167,1449  1992  2341  33791  18855  1935  2128  32950  2266  11729
16168,34696  34689  34684  34695  10879  10786  10943  26524  6004  33466
16169,33723  36571  16770  33395  16690  33020  16751  16703  27836  35787
16170,2599  6115  5656  32162  1817  13604  13365  5655  2572  18868
16171,27815  28399  12552  28485  20985  5583  36690  17400  12309  21090
16172,26373  14583  14612  19980  20728  11103  24817  5527  5528  26003
16173,36438  25434  35254  23712  25168  25563  26501  25426  25417  24574
16174,5670  5577  5578  6474  5725  5828  4276  24021  22675  13261
16175,20156  10899  10847  34130  33949  25571  10937  10889  7642  12176
16176,8306  8335  8317  8338  17338  17273  30625  19700  17254  34361
16177,12116  15518  12217  22437  12246  12168  8193  22442  23692  12288
16178,27509  30169  26302  27768  19629  30855  29979  27777  26298  26601
16179,30963  35304  30181  20488  29973  29987  29972  30173  29974  7764
16180,17222  7928  17472  17706  17258  17699  6104  9222  17705  24441
16181,31396  31395  30214  24824  33213  33277  33677  30215  33576  22871
16182,30301  25784  19991  29810  6274  6273  1505  1167  1507  30454
16183,35119  35782  27908  26093  26969  27531  34573  27356  27089  37469
16184,20279  20280  19639  36523  32018  35067  27325  25807  19468  19641
16185,34495  25046  24935  25045  27798  14601  25249  26084  14411  24997
16186,3350  15654  18879  18885  15897  15909  14827  5630  18912  6228
16187,34695  8400  25055  20470  25566  28468  20472  34206  26038  26357
16188,13936  7371  7239  7238  11566  4844  5614  7372  13976  14860
16189,6864  6240  7239  2558  15768  14857  2647  6530  7604  3662
16190,7960  7966  33726  24941  34754  25528  25195  24942  32306  26641
16191,1882  1379  7843  10228  17305  10369  3331  18624  30300  5941
16192,28603  22332  13811  28608  13817  13357  13812  9248  1  14757
16193,24428  32788  14505  25889  14492  14508  14521  33184  23929  32385
16194,25887  16725  35302  28365  26923  26033  12217  12288  26039  30093
16195,2484  26833  12276  2442  12229  19400  29814  19630  12394  30263
16196,30417  34128  27847  24445  33671  25635  25022  28406  29029  18009
16197,17342  17348  17279  17277  8320  17331  8310  8315  8306  4926
16198,25957  34922  33510  28307  19877  28087  35488  25980  28207  27574
16199,26429  1892  2327  28110  32806  26569  36579  2328  32675  20075
16200,20362  10345  10416  17315  10418  12995  10421  15020  37652  17270
16201,23021  9680  29654  17407  4554  30058  22701  17391  9681  17429
16202,30530  11045  33737  10903  17250  18739  8308  10345  10416  17244
16203,2558  23345  15489  15768  15613  23344  14896  14897  6754  6757
16204,37287  36844  28281  27913  31026  37510  26950  27768  34232  27745
16205,34689  34694  34684  15906  20663  17098  15912  35247  8400  37201
16206,16583  17938  16603  36212  18006  33221  33597  8111  8171  23875
16207,25286  24800  9212  5578  12215  26206  5670  24388  7927  25417
16208,17895  17893  17878  17884  29781  4756  21566  17894  17631  17861
16209,17921  17835  17919  20409  17973  17881  33252  16827  24124  17997
16210,25508  25491  24470  24471  26354  26400  24789  35490  27127  33362
16211,24900  24901  4067  16819  16769  33221  8171  16777  16827  26373
16212,20498  24192  36336  20076  20764  26330  37312  36302  36813  27336
16213,33737  30530  35691  24842  20626  18923  25206  33597  37806  26779
16214,10350  19720  31720  10420  30326  10355  12994  30092  10421  31722
16215,7004  23299  9000  23295  13606  15580  26466  8397  31916  13671
16216,3310  26035  25908  22359  5301  27022  18160  16747  28021  20564
16217,24942  25528  25195  26003  24900  24901  17322  11078  17320  17319
16218,26007  28392  33068  33933  34324  31982  34190  24912  35086  36469
16219,34944  31648  31647  31645  27732  31644  31643  33621  34135  27423
16220,34696  34684  34694  34695  24455  31973  31975  25246  25243  15018
16221,20473  20470  20471  20681  25583  31345  32082  20705  24455  32738
16222,34641  26309  25570  35078  37985  28006  27599  37637  11113  35566
16223,28466  28323  37337  34135  25246  24553  26202  24455  2382  18004
16224,3671  21721  21838  4185  32718  17338  8306  8310  8275  8237
16225,25249  14411  26084  24922  24553  25246  25243  25046  34135  25045
16226,35530  25187  26632  35897  24686  34357  27517  26172  28092  33914
16227,1037  17819  4937  14812  6741  14813  7807  9609  2170  21006
16228,25953  27072  26480  27798  26285  27144  34285  26824  22225  28212
16229,15483  17326  17412  17208  17394  17230  33112  33111  11715  11714
16230,18115  5975  3598  10327  17292  7856  9069  12554  2536  24343
16231,25953  28048  26285  27483  17386  17379  20402  30387  20403  17365
16232,17254  17269  17316  35278  4926  33550  17315  17247  7882  27335
16233,30300  36438  11102  25419  14612  26420  25434  30282  11103  29816
16234,31811  31796  11095  25563  28416  24851  26127  10603  25701  11063
16235,20305  26254  25418  26113  25718  12433  20479  12217  26552  2478
16236,2394  26833  2486  14452  21583  26736  28018  18006  15508  15775
16237,29981  30181  29974  29973  29711  29972  11678  30769  1249  30620
16238,31345  27210  26380  16583  8937  8943  8373  17976  17973  17999
16239,14498  24417  25380  30212  27298  31396  30213  26619  31395  25393
16240,26909  18867  2225  27047  30885  20061  21765  8273  21726  27443
16241,18867  33849  9000  34247  25526  32890  18722  27080  26466  34471
16242,10873  11390  5497  10811  8221  17430  11005  8206  17324  6303
16243,37810  38015  38047  38071  36386  36184  38091  38075  38098  38113
16244,35304  27971  20488  37667  11118  1892  35686  30531  19700  2342
16245,34556  27485  23846  17337  23847  34565  14199  27720  23844  17322
16246,11109  24663  20533  20531  7889  30577  19092  7807  6489  25600
16247,14450  20470  20472  14452  34861  26078  34206  34745  2581  773
16248,16062  16132  16064  16036  16034  16040  16088  16209  16039  7883
16249,36993  14671  31029  31034  37329  31026  31032  14615  38039  36924
16250,7151  11046  24309  24310  10418  7222  35225  24352  10358  11707
16251,27375  34689  34696  34694  36530  35012  27208  28025  34695  25286
16252,34100  587  19700  30530  27335  25566  20781  19730  34285  24526
16253,11077  11101  8324  24404  23929  25392  25389  24412  25343  20299
16254,32804  11146  24648  11147  24910  32579  24746  24783  4554  25232
16255,8251  7643  11114  7642  12097  10841  8237  8236  10753  8089
16256,25426  20566  20564  36993  35653  37101  37223  26492  28020  28025
16257,24993  24415  25416  27298  36622  11101  35119  14535  27531  25426
16258,36889  37107  20320  10792  32018  11707  11706  17333  24354  10951
16259,20214  17819  31900  20212  20192  17825  14622  17801  17802  19356
16260,20635  14503  14461  35725  35754  20636  24935  37027  14232  25440
16261,36329  25654  29029  24990  19219  12060  26012  35593  25161  26023
16262,37182  26127  30301  25784  33723  14582  30300  30591  14613  21816
16263,23841  32665  32507  19502  33208  23845  19446  23844  24445  32624
16264,36495  33945  32890  34367  35351  12016  34471  30535  30536  16820
16265,18413  18370  27442  5844  11650  31423  32639  30289  9329  29812
16266,27599  25102  38042  34696  34689  34694  34684  7905  8088  8171
16267,3104  3102  29221  22736  25571  29237  911  4067  32546  27352
16268,25077  20392  23712  24993  25140  14682  20394  25352  24388  24412
16269,11291  11276  12142  12215  12105  12217  12116  11282  6242  22776
16270,16689  17835  16722  16777  17947  16788  16752  16785  17881  16721
16271,16686  16727  16670  29407  16690  16779  23511  29378  17966  16708
16272,99  16827  7888  16802  16839  16821  29798  21610  7  16810
16273,10847  20156  34130  24919  10935  10825  11073  10940  7764  10761
16274,28353  27423  27910  26886  38087  26164  26364  28180  27414  36529
16275,9256  9257  24922  36612  10866  14563  11078  11077  24898  17386
16276,9085  9064  1793  1788  315  9086  316  1792  8992  11240
16277,11724  8240  7764  11721  22839  22281  32739  11725  32296  33208
16278,1788  11329  1790  11343  12846  1809  1811  11347  6270  12930
16280,16113  11506  10793  10709  16093  878  877  12843  15872  22442
16281,11676  7795  7631  12989  1819  11660  11677  2125  2329  13983
16282,381  862  9074  25957  28087  20061  33510  11256  6273  15828
16283,6630  1793  6629  16454  25611  16397  1787  1792  11254  17098
16284,34944  31649  31648  31647  34274  31643  31645  33481  31644  33621
16285,5598  23970  5528  7926  11079  17119  20596  15764  11148  32311
16286,5482  5527  5528  9190  9191  9214  9213  29126  9178  9181
16287,11101  7898  24575  25426  25402  24574  17334  17210  24388  17282
16288,15812  15721  5370  5405  5361  6151  22360  6150  5406  24037
16289,6114  5656  3598  6116  3565  18095  2332  3505  21710  25731
16290,25140  34845  23712  25701  24388  25426  11079  20576  24417  20575
16291,26238  17952  27061  37247  27352  35627  27071  17953  17950  33840
16292,24404  20555  25392  20479  25435  25639  14535  32069  35062  32068
16293,11715  11714  24355  3325  1589  10413  21181  22386  10371  10372
16295,15899  33488  4838  4839  4930  1660  22499  29249  4544  4413
16296,15513  15909  15897  4260  15925  25888  6972  933  15885  15767
16297,31373  31371  35453  10218  11595  11752  3327  3639  3336  26280
16298,6756  10004  10129  6584  10298  9985  10371  8662  7857  10415
16299,16956  7300  7059  7228  16971  16964  5870  23740  23715  2222
16300,3325  25638  30289  25175  11918  2654  23985  3618  11144  1510
16301,807  2560  945  838  7144  30616  25085  31704  8614  7018
16302,5015  9345  2638  4968  3411  14823  31254  3325  4691  3484
16303,1392  19783  23420  19630  19400  19397  7542  1393  22391  5896
16304,11059  8656  11093  11062  11063  12906  12910  6869  3813  6840
16305,34985  34984  11089  34983  26686  20470  20472  17466  20701  34167
16306,6387  11466  11468  9944  10356  6440  12994  10420  7703  10421
16307,28951  14064  7488  7487  6204  28897  6477  18553  3574  6205
16308,8907  6884  9947  6658  9973  14876  10515  10509  11821  6240
16309,6392  6277  6531  6680  6226  6278  6865  6528  10372  6530
16310,4937  20402  20403  20406  20405  20400  11716  20404  24355  11715
16311,11147  27715  26858  8806  4275  3670  5523  36904  9248  7423
16312,34694  33710  36334  36387  32722  36765  32968  34245  36607  31694
16314,12502  11399  7949  11426  11003  11082  12477  12474  12472  31645
16315,12303  24115  12326  24355  11716  5648  16217  31631  6532  24458
16316,18282  25436  36093  25417  33965  34212  14483  27231  24412  35095
16319,12391  24545  33037  31859  14199  31860  31858  14398  20266  26335
16320,7960  7966  33726  7958  10404  34754  21011  10300  6752  6755
16321,21011  7842  24355  21009  1970  10373  7841  5458  10413  6653
16322,17208  19677  17338  17412  8306  8310  23712  24356  11595  11716
16323,12127  6531  29029  12085  4840  9305  12156  12060  6529  9182
16324,8083  14190  12427  1887  26154  10966  29029  18009  35360  26587
16325,1781  1374  2317  22375  5622  5620  1186  993  5706  7425
16326,10004  9187  9188  7857  18427  23551  13067  22466  10276  11120
16327,11148  4601  6686  5601  5541  19092  11147  4937  3638  3325
16328,31644  31645  33481  17802  16724  32918  15508  17801  24988  19842
16329,31902  19640  19987  30979  24813  19988  12556  10812  25311  17074
16330,26457  4840  30300  4838  4839  20470  25661  19724  4930  20472
16331,13976  25735  12401  4844  11918  26021  13936  7684  700  1330
16332,12892  24935  24941  24936  14232  25001  19902  2171  1613  14240
16333,17353  10770  17383  17326  15483  17208  10754  10872  6000  17820
16334,11150  26396  11154  11161  5359  95  6547  11151  11045  4280
16335,25731  20467  1037  12629  30667  2362  23968  1039  5636  27361
16336,10365  21055  7807  6741  9609  18370  6755  18427  19092  6754
16337,16197  16238  16196  14696  11150  13268  11154  4280  35096  11161
16338,13816  13817  23350  4601  9297  1589  6489  23349  19092  4937
16339,5656  5540  6116  6114  24695  6115  30319  4937  6303  14903
16340,28095  12388  20496  26904  24661  33290  37418  36485  8083  17587
16341,34232  13772  13008  27271  7075  13780  35666  38017  31988  7071
16342,6260  22315  22338  1255  1047  1256  1607  4558  1229  1258
16343,25963  18879  16009  18885  31284  18893  17597  18258  11510  18916
16344,12481  12477  12495  12502  12507  12474  7948  3668  29651  10513
16345,5524  5479  7782  5945  22464  20956  17594  15697  13081  9944
16346,27268  27070  9041  32043  18733  34958  28042  9001  7093  11223
16347,25878  30282  25594  7093  25883  25887  30301  22827  25875  12356
16348,17332  17269  33550  10263  18224  2117  24353  24388  24352  33317
16349,26466  32656  34247  31476  25526  32273  32944  33856  35005  36176
16350,7607  12225  7608  13986  11399  12198  11382  1568  7721  23411
16351,29813  21899  14621  28549  17313  6004  28139  8319  28525  34240
16352,25380  25379  30293  29808  25039  28106  24417  11079  12870  37054
16353,21011  3671  6021  11150  11154  4280  4185  6107  11161  12996
16354,24388  37466  33095  24412  20305  25426  2461  11101  24993  25343
16355,16690  16689  16819  7964  1928  16777  16827  10608  16722  16788
16356,16690  16689  5305  8095  30784  16770  34247  9001  16751  16703
16357,34694  34684  26208  25486  27800  25295  13925  8400  13924  13926
16358,24797  3119  16579  1753  23889  3122  11245  7001  31806  33047
16359,24922  24241  25286  24813  25471  24242  26065  14563  25440  24898
16360,27224  17341  17335  35568  17322  8313  17991  10666  17977  18000
16361,2327  11517  26035  32806  31843  1890  923  1524  9049  25526
16362,33933  33068  27650  26917  35566  37541  26309  28501  26930  26907
16363,6585  7735  7878  9284  7765  6567  9352  9283  6758  16230
16364,2341  2128  1968  1626  25608  6753  1965  6752  8961  6755
16365,2557  15887  9354  2591  780  7779  7777  2572  7827  3697
16366,10365  5701  1589  3385  6686  3554  6730  6741  14812  21172
16367,32050  20633  37445  34998  36772  36266  35753  36493  28476  37441
16368,15891  15912  33317  1653  30545  25090  21920  6547  24388  4554
16369,23845  25436  25417  36439  35254  26254  2461  23847  25418  26420
16370,14583  19980  20728  25528  14612  25195  26003  11103  26085  32658
16371,7927  2012  14812  3618  4059  6489  4601  10267  7807  23350
16372,20239  5598  19902  11837  30255  23348  14240  23349  23486  25583
16373,19092  14825  14812  24404  15345  25392  3597  24388  4298  20305
16374,5584  20985  21090  26869  35687  27118  30234  31716  32501  11549
16376,99  7888  28101  7  28212  1186  12217  27915  12288  24809
16377,6353  35789  6433  16723  16670  11781  14293  6875  11823  16638
16378,6754  6584  6756  6115  6744  6742  3325  4691  6114  5601
16379,16862  16783  16819  16814  16840  5312  16742  29422  5299  16827
16380,11401  6414  26035  11335  11343  11347  11370  11359  11326  6474
16382,11379  11356  22322  7993  22265  11412  15518  11430  8011  7990
16383,12246  13954  11291  11276  24384  8266  12105  12142  12116  12433
16384,11347  11359  11382  11370  11396  11367  6541  11414  11383  11412
16385,31725  30909  24188  35527  31724  20361  35131  34753  31720  31963
16386,22814  22816  22806  22812  22820  22825  22819  22807  32298  22802
16387,22812  22816  22806  22819  22820  22804  26600  7901  7902  32173
16388,12946  21799  10861  10995  26896  31648  26169  1810  26553  5584
16389,35571  32104  32114  10865  24455  10982  27967  25246  35956  11379
16390,22701  5982  11506  7999  11508  3293  7992  1704  12217  1023
16391,34343  20125  25295  32015  26217  36382  36900  27340  24912  25830
16392,11399  11442  11382  31637  11426  11082  11003  10698  10995  10711
16393,11335  11401  11326  37267  11407  37938  27893  26412  25571  28362
16394,23714  23722  33240  20309  20310  23545  21941  26251  15881  32110
16395,5636  31588  4634  6045  18367  2583  4696  31421  4997  18653
16396,2780  15752  31220  4584  29000  31379  31226  16937  31221  29725
16397,21127  31235  22471  31058  28965  23292  21366  12788  21128  31063
16398,21568  29381  10772  28608  29379  31137  28601  2780  19040  29337
16399,29345  9263  7865  3661  29413  29320  5621  29026  5620  31595
16400,31380  31206  28759  18553  28605  8410  19424  17167  18662  7611
16401,11379  11367  11382  11399  15308  7662  30647  30643  11396  30649
16402,11150  13170  11152  11691  11666  23740  39  2222  11151  11161
16404,6392  6529  2005  23992  7725  9496  6260  6680  30247  2667
16405,4659  7656  2583  6628  9295  8490  7549  4968  18066  4830
16406,25420  18390  2505  25369  35715  36602  6084  1890  31027  31031
16407,25779  12720  25734  31379  5581  15767  6934  14164  21482  15615
16408,35160  9257  9256  9221  14215  17263  15912  24388  7927  8062
16409,31026  31033  31034  31027  31035  31032  14615  36872  25362  35160
16410,12218  2109  24020  5527  20596  23371  5482  12100  5486  24712
16411,18733  15826  20189  31774  25295  25090  14357  25854  33364  33260
16412,7643  33737  30531  10705  10782  18923  26429  25206  36370  24842
16413,10866  5584  9290  32927  8240  1630  1817  14001  10939  33340
16414,17908  17878  17891  17902  17855  5302  17865  17974  17820  17893
16415,13640  22314  22460  5786  3752  9803  1961  9684  2310  13626
16416,8317  8338  8306  8277  8250  8219  25620  17405  4005  30270
16417,11101  25402  24575  25077  23929  24695  25426  25367  14317  24574
16418,1607  76  19103  1813  4384  17555  1521  18920  2322  18964
16419,12228  24458  26877  27886  28095  24594  35156  19767  28946  25961
16420,21919  21920  30588  32006  21108  30586  1907  25719  15912  4937
16421,33821  16181  24526  34241  5655  27659  6114  20112  16182  32918
16422,26877  12388  28095  33854  36521  24535  34223  30588  30545  30586
16423,2089  11014  2057  1999  26437  25844  1450  25222  25947  1600
16424,24355  6532  11716  17706  10248  10169  32005  1970  10116  17699
16425,5583  5584  7770  24473  648  7771  1542  1490  8204  20985
16426,3671  1644  14021  1969  3670  17413  1491  7703  7739  11717
16427,7806  7662  33643  7660  12236  7914  1597  4937  1596  30548
16428,22655  2203  8000  13231  13233  5289  11190  29525  3790  21439
16429,2210  8653  21056  17297  29120  9603  18100  30019  557  2324
16430,10881  22464  23551  19075  13787  19074  22466  13067  15688  15892
16431,11618  24283  27153  36432  25947  24201  20264  20504  20114  5666
16432,6125  5645  6126  10929  17711  11022  21038  12302  16064  13977
16433,4659  2638  2667  2661  2044  29274  1105  4313  9345  17411
16434,10935  11073  12335  13954  1991  12246  10825  31576  12220  3335
16435,20309  20310  1607  1230  9791  18413  9805  29205  10321  3638
16436,30429  25254  28146  32006  18273  20742  13606  19553  26531  16518
16437,14519  30647  20985  31712  31973  28353  25416  30641  14612  30993
16438,14941  14943  34096  13671  15012  15010  13606  3130  33941  3127
16439,28924  4764  18964  21385  4763  4502  29753  19034  19492  23314
16441,6656  6662  10099  10263  6864  6226  6529  6240  6278  6654
16442,4297  7807  5844  25544  5443  4937  15322  5478  934  26433
16443,5460  5531  5533  5462  5697  11161  5406  11151  5405  416
16444,4298  13991  23234  27392  19418  29690  1897  3237  23722  16938
16445,32212  16753  21600  18774  21586  5115  21584  21571  21594  29417
16446,20393  14613  14563  25392  25416  26254  20479  27111  25389  11107
16447,7928  7926  30026  3062  11077  1889  6989  24220  5636  12042
16448,17948  16089  30302  22026  26461  16721  22223  26053  17966  17945
16449,26664  31739  95  33860  23145  26163  31741  28011  20080  96
16450,22951  4111  22957  13221  6274  13288  18390  13104  6273  916
16451,11148  5959  15451  22701  3289  22607  5952  1574  1669  30039
16452,1377  23506  1704  29663  3300  23760  6613  1766  29245  22969
16453,28479  25140  28490  28507  28527  27709  28368  28323  10915  25402
16454,30828  30827  32621  36776  36493  36031  19619  36266  3280  30885
16455,8335  8338  8333  8317  8315  17334  17273  17313  23298  9663
16456,3241  3288  3259  29673  5937  6370  3256  3305  23770  13021
16459,7999  3333  3286  13462  22969  3280  11195  1737  3284  1828
16460,33649  5239  16788  16752  29418  29358  30860  30859  15359  16661
16461,5577  5725  13386  1667  1574  1377  5726  4692  7999  22701
16462,11600  11737  11762  11665  6183  11161  11150  11154  4939  11556
16463,10263  15728  4142  14748  9354  10327  79  4252  15756  15727
16464,7999  3284  8015  16544  7995  12246  11724  8240  3310  22666
16465,7807  7881  4298  4297  19092  13812  21938  6489  11101  22339
16466,21647  9248  21628  1  2738  4970  3670  53  7767  17184
16467,11107  7928  11137  4297  11077  27737  6756  6584  7897  6725
16468,28558  23844  23847  8149  8151  23841  23840  8626  8632  33823
16469,3618  6489  4824  13671  13581  23349  3597  10267  23957  23740
16470,20305  24404  23712  25640  25367  24993  6827  2461  25140  12458
16471,4298  9320  1169  30721  18673  21216  4665  4998  4316  5968
16472,13970  7799  13951  7801  15653  13940  15648  15754  13994  15517
16473,13104  1962  6541  12267  17046  9709  12408  18391  2072  23687
16474,11007  30282  11726  23372  8240  22702  19072  22442  11415  35601
16475,4298  17460  4838  13079  4839  3215  4930  5976  2149  1897
16476,6753  10365  6582  6752  2647  6489  6725  6757  6755  6115
16477,17552  18964  17951  36183  17711  19034  34170  17555  17952  28155
16478,16169  24350  10939  10872  32927  11079  7927  10375  7928  11442
16479,14343  20723  27745  27777  31977  36612  27298  24415  26827  28097
16480,14615  14659  31033  14627  31026  14625  26697  14591  14593  26709
16481,24356  11716  11714  23721  13071  24390  7553  9609  10363  6788
16482,11666  11691  11665  18295  6387  6731  4942  4992  6583  24367
16483,4897  4273  4251  3507  4338  31096  9559  105  21083  3927
16484,6489  7807  9178  9181  3618  4708  6741  6684  9191  1589
16485,9181  9173  9191  9213  9214  11814  17119  11490  15742  11546
16486,9926  9928  9923  9969  9953  10363  19766  26897  33762  35540
16487,23898  8423  25607  2000  1997  1998  1602  6908  15354  20822
16488,5622  1046  5620  5581  15544  17161  1159  2905  18622  18493
16489,11084  9354  9971  24356  9985  10004  6485  11716  24355  6530
16490,14834  23221  16384  16459  2257  23006  23277  30945  16355  11933
16491,11399  11414  7662  11436  31637  3668  7660  12553  2327  7806
16493,5655  5601  5541  6115  6114  15727  10225  3488  8662  1719
16494,10350  12999  12994  10355  10420  1997  10281  22265  2090  12954
16495,3671  25197  1596  910  3670  9123  565  9124  909  24233
16496,13222  4692  22702  1574  17387  9356  1704  18390  13287  29245
16497,8592  6864  6529  11482  10789  6755  6865  27392  9354  6754
16498,9257  9221  7512  23966  9220  13936  23411  9191  7401  17227
16499,12100  12218  9352  33645  12134  31507  21134  30400  15907  34018
16500,6584  6754  11717  11715  6758  6752  4937  10380  6759  11716
16501,9652  6658  6240  6226  9653  6278  6656  6277  10188  6681
16502,10409  10376  10406  10321  10437  7311  10436  7432  15898  13975
16503,11600  9188  11761  4843  4930  4838  9187  10004  6183  11762
16504,26409  27366  25021  32005  3042  10070  18840  2240  10123  15038
16505,5054  23744  21477  99  26406  17699  24533  7888  3605  31427
16506,27622  27891  28387  10329  12450  10345  10363  10262  3663  10298
16507,4838  10363  10300  4840  12254  10362  10282  10257  10327  12243
16508,31978  31974  28100  28353  31979  31980  19983  31971  36803  31972
16509,35403  31922  37087  11666  31727  6531  5667  13828  6680  31528
16510,5048  20905  3141  17188  23244  25588  2188  22945  20849  19644
16511,2760  17169  17768  20814  2405  2723  2730  21618  23223  20849
16512,26259  26260  25654  25858  27086  1106  2044  3949  29479  5044
16513,16314  29203  29199  21622  21632  7767  1950  21650  21646  13280
16514,13355  7318  7500  1915  4442  5632  18085  6048  18070  13503
16515,6530  21055  6531  6529  4926  7882  13671  4691  13606  6680
16516,11148  30220  24441  3280  5054  1377  30057  3298  3286  1660
16517,12116  12215  12094  32578  32110  2222  12142  23683  34867  12148
16519,14196  25392  24412  31199  951  10913  5541  20305  12458  23712
16520,6752  32960  6755  6584  23862  6758  4937  6759  6760  19075
16521,30169  28192  11135  28299  37880  36931  37970  11079  27343  25353
16522,33990  23683  9917  4297  30524  20911  4601  33989  23714  23713
16523,25883  25887  25875  25369  5716  14434  25412  25389  2030  25406
16525,35990  34722  26169  24910  27796  24648  30285  25218  33069  33669
16526,26295  20757  26951  4297  26297  20244  27826  25640  10902  11007
16527,4185  4297  7928  13606  1897  23714  13671  11146  7926  30425
16528,24900  24901  32639  11618  17253  24257  33138  10715  33895  26373
16529,24355  24356  11715  10404  18427  23440  12406  6584  24344  4937
16530,8310  17338  17273  8428  21096  8219  20748  17229  8332  25416
16531,15345  3597  19092  14812  14813  5030  94  6730  663  9338
16532,12142  11275  13954  12215  11277  13221  12105  12217  12116  23021
16533,8273  2393  21837  14546  28268  16225  8307  2484  26833  8304
16534,7928  16721  3295  5486  17967  24063  17820  17552  17821  16827
16535,25784  9085  9064  30300  10792  30454  10754  9086  30591  30585
16536,18741  32162  31916  9071  18722  13784  19706  7309  33236  10916
16537,7960  34754  10843  10966  10989  12341  10964  12241  10860  10833
16539,9221  9257  9258  24382  34696  34684  34694  18752  9306  34695
16540,9305  9188  7857  4839  9985  10004  9187  9944  16964  11084
16541,34944  31649  34274  31645  33481  31646  33621  31644  20467  31643
16542,12142  12176  11379  12215  12105  12116  11412  11367  23502  11356
16543,31131  16310  7376  5034  7907  7585  4851  7906  7573  7894
16544,15458  18496  22769  3111  11150  11909  11151  11152  18499  34890
16545,9425  9748  9436  4236  2784  4237  9437  6873  40  2917
16546,6084  1848  1962  18391  6650  21922  13547  13287  15906  21920
16547,8001  3102  8849  8043  8015  13547  3105  21926  6073  22736
16548,7999  1667  1704  13222  5936  3333  1440  8015  29641  29669
16549,9676  13222  4811  11144  3799  15303  22701  9677  21286  13261
16550,21378  22575  21363  15296  29640  22688  22533  21904  22460  22657
16551,15496  1190  1330  1331  1578  13090  2015  1723  9627  4012
16552,6755  6760  6759  5648  24340  6582  6742  2647  21038  30591
16553,11046  10418  13998  10358  10675  10903  6547  7843  77  5335
16554,21266  4457  4700  9352  29755  4503  21237  12679  23957  12673
16555,4659  2638  3671  901  3670  11149  5015  25254  28146  2667
16556,1955  1766  23780  3298  1737  1828  8022  1621  13462  2024
16557,23721  11714  11715  10276  15806  24356  6760  6982  6756  11716
16558,26935  28399  28485  36690  33119  24978  24977  12449  25053  4297
16559,14588  30556  30534  27078  30270  25794  3411  30531  17338  23700
16560,4313  4659  4968  4840  10328  10363  5015  2667  10404  7937
16561,7928  30316  24355  11077  4937  8277  11715  4418  11714  8274
16562,4968  4313  2638  7937  9345  4579  3237  4950  3258  29122
16563,7937  4313  23700  15900  15719  23689  15714  9305  4838  4579
16564,3662  10144  10035  9953  10217  10498  3433  4659  10298  10257
16565,1455  1779  2318  1374  1454  1780  4853  4852  13942  7662
16566,6115  4968  4659  2638  6027  4853  8652  5992  18079  6076
16567,12394  23721  4659  17930  5945  24356  11716  12320  22056  4968
16568,4313  5015  2667  13466  2213  7937  2322  9345  2212  30739
16569,3466  3547  1589  4937  7937  5015  14812  7807  1254  6166
16570,4659  2638  2633  900  2634  7937  6133  911  13671  5920
16571,18907  30586  11716  24355  11715  1254  15714  11547  11717  2240
16572,9187  9188  9971  7857  24355  11714  11084  7901  9242  9944
16573,4968  5015  900  9345  23862  24373  10404  11716  10380  11714
16574,5015  2638  4968  1254  4313  33475  13079  24930  9335  4691
16575,24355  4937  6532  6677  24356  4313  10197  4839  6845  3379
16577,4249  4313  8631  3299  11715  6260  8626  11714  1009  2633
16578,15819  15688  22507  12477  21280  2667  22508  5015  14871  12481
16579,6226  6653  6275  11812  24355  23551  6530  24356  23862  35293
16580,9272  9140  12228  24458  9141  26877  34111  14823  11211  10036
16582,7995  13261  3289  3333  1573  11147  3799  29236  1377  1440
16583,16270  13252  16392  16345  16480  18074  1474  29416  25677  29499
16584,11149  21892  21890  3333  3280  3295  23768  3224  5871  3261
16585,25218  33669  33492  33527  33015  24048  24572  23411  26947  23546
16586,29238  30784  7995  6765  8001  23013  2458  2215  18391  2163
16587,16909  16910  6216  6217  6215  9080  16958  11364  13934  3655
16588,11382  11399  22617  11414  7530  17716  17719  17721  6704  12472
16589,12961  17280  7400  7512  17285  17334  15690  7399  9080  10981
16590,17334  17280  14372  32041  19277  33762  17342  26362  33769  8321
16591,11600  15648  21  11979  3350  12009  13792  11555  11737  15987
16592,7292  7293  11161  11150  11154  14974  11152  15064  7461  9080
16593,7804  11367  17249  11356  14486  11412  32544  7806  14472  33257
16594,11147  10327  6489  11149  10225  23350  15345  6027  17674  3597
16595,33245  27356  34352  20510  27089  26395  34573  25491  26590  24622
16596,12317  4854  4852  1683  13606  22339  5423  4584  4830  23420
16597,24458  26877  33638  35727  28095  36894  33637  34092  33636  27394
16598,7927  20033  20074  9123  20071  20073  20365  20032  20363  9124
16599,1589  3618  14812  30026  6489  4601  7807  934  4004  14825
16600,917  29272  27361  29271  17794  25562  2149  9180  34336  7713
16601,14812  25562  25034  10267  15146  9314  14060  24668  11819  15322
16602,21096  25416  28200  24417  14654  20724  20394  20393  20723  25431
16603,27495  27057  20546  26033  20134  27978  20375  14528  37777  25411
16604,14414  25435  27618  17098  11676  1991  31857  27038  26013  25417
16605,24993  25343  26254  14472  27509  25380  14508  11089  25417  7928
